x,y,xl,yl,xh,yh
0.05767790262172284,-0.855123674911661,0.054182272159800246,-1.1151943462897527,0.055930087390761545,-0.6063604240282686
0.24818976279650434,-0.4480565371024736,0.24644194756554305,-0.7137809187279153,0.24993757802746566,-0.17385159010600715
0.34606741573033706,-0.31236749116607776,0.34431960049937577,-0.5724381625441697,0.33907615480649184,-0.05229681978798589
0.550561797752809,-0.15689045936395762,0.5540574282147316,-0.40565371024734986,0.5453183520599251,0.0890459363957597
0.7515605493133583,-0.08339222614840991,0.7515605493133583,-0.31519434628975274,0.7480649188514357,0.1399293286219081
0.8826466916354556,-0.021201413427561877,0.8826466916354556,-0.21342756183745593,0.8808988764044944,0.15971731448763252
1.0224719101123594,0.0607773851590106,1.0207240948813983,-0.09187279151943467,1.0224719101123594,0.207773851590106
1.2461922596754056,0.19363957597173145,1.2461922596754056,0.10035335689045938,1.2461922596754056,0.29257950530035337
1.3458177278401997,0.2049469964664311,1.3458177278401997,0.1399293286219081,1.3458177278401997,0.28409893992932866
